source,original_path,class,original_split,filename,bbox_location,bbox_label,split,unified_path,original_category
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\leg-ulcer-images\leg-ulcer-case-3-3.jpg,venous,,leg-ulcer-case-3-3.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\medetec_leg-ulcer-case-3-3.jpg,leg-ulcer-images
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\87_1.jpg,venous,train,87_1.jpg,81,5,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\azh_87_1.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\122_1.jpg,venous,train,122_1.jpg,47,5,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\azh_122_1.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\V\134_1.jpg,venous,test,134_1.jpg,46,5,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\azh_134_1.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\leg-ulcer-images\leg-ulcers-0073.jpg,venous,,leg-ulcers-0073.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\medetec_leg-ulcers-0073.jpg,leg-ulcer-images
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\100_0.jpg,venous,train,100_0.jpg,415,5,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\azh_100_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\109_0.jpg,venous,train,109_0.jpg,476,5,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\azh_109_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\153_1.jpg,venous,train,153_1.jpg,46,5,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\azh_153_1.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\V\25_3.jpg,venous,test,25_3.jpg,422,5,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\azh_25_3.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\41_0.jpg,venous,train,41_0.jpg,423,5,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\azh_41_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\87_0.jpg,venous,train,87_0.jpg,81,5,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\azh_87_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\116_0.jpg,venous,train,116_0.jpg,365,5,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\azh_116_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\110_1.jpg,venous,train,110_1.jpg,83,5,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\azh_110_1.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\leg-ulcer-images\leg-ulcers-0057.jpg,venous,,leg-ulcers-0057.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\medetec_leg-ulcers-0057.jpg,leg-ulcer-images
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\leg-ulcer-images\leg-ulcers-0059.jpg,venous,,leg-ulcers-0059.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\medetec_leg-ulcers-0059.jpg,leg-ulcer-images
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\V\53_4.jpg,venous,test,53_4.jpg,81,5,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\azh_53_4.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\149_0.jpg,venous,train,149_0.jpg,370,5,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\azh_149_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\leg-ulcer-images\case-1-5-oedema-starting-to-reduce-1-oedema-starting-to-reduce.jpg,venous,,case-1-5-oedema-starting-to-reduce-1-oedema-starting-to-reduce.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\medetec_case-1-5-oedema-starting-to-reduce-1-oedema-starting-to-reduce.jpg,leg-ulcer-images
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\leg-ulcer-images\leg-ulcer-case-2-2.jpg,venous,,leg-ulcer-case-2-2.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\medetec_leg-ulcer-case-2-2.jpg,leg-ulcer-images
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\leg-ulcer-images\leg-ulcers-0021.jpg,venous,,leg-ulcers-0021.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\medetec_leg-ulcers-0021.jpg,leg-ulcer-images
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\94_0.jpg,venous,train,94_0.jpg,370,5,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\azh_94_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\40_7.jpg,venous,train,40_7.jpg,81,5,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\azh_40_7.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\6_0.jpg,venous,train,6_0.jpg,47,5,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\azh_6_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\65_0.jpg,venous,train,65_0.jpg,46,5,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\azh_65_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\leg-ulcer-images\sloughy-leg-ulcer-0101.jpg,venous,,sloughy-leg-ulcer-0101.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\medetec_sloughy-leg-ulcer-0101.jpg,leg-ulcer-images
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\141_0.jpg,venous,train,141_0.jpg,47,5,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\azh_141_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\144_2.jpg,venous,train,144_2.jpg,420,5,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\azh_144_2.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\leg-ulcer-images\leg-ulcer-case-3-4.jpg,venous,,leg-ulcer-case-3-4.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\medetec_leg-ulcer-case-3-4.jpg,leg-ulcer-images
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\152_0.jpg,venous,train,152_0.jpg,451,5,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\venous\azh_152_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-b\treating--pressure-ulcers0004.jpg,pressure,,treating--pressure-ulcers0004.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\medetec_treating--pressure-ulcers0004.jpg,pressure-ulcer-images-b
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\P\26_0.jpg,pressure,test,26_0.jpg,31,3,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\azh_26_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-a\pressure-ulcer-on-foot-0016.jpg,pressure,,pressure-ulcer-on-foot-0016.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\medetec_pressure-ulcer-on-foot-0016.jpg,pressure-ulcer-images-a
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-a\necrotic-pressure-ulcer-0002.jpg,pressure,,necrotic-pressure-ulcer-0002.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\medetec_necrotic-pressure-ulcer-0002.jpg,pressure-ulcer-images-a
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-a\pressure-ulcer-on-foot-0017.jpg,pressure,,pressure-ulcer-on-foot-0017.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\medetec_pressure-ulcer-on-foot-0017.jpg,pressure-ulcer-images-a
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-b\treating--pressure-ulcers0014.jpg,pressure,,treating--pressure-ulcers0014.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\medetec_treating--pressure-ulcers0014.jpg,pressure-ulcer-images-b
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-a\pressure-ulcer-on-foot-0022.jpg,pressure,,pressure-ulcer-on-foot-0022.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\medetec_pressure-ulcer-on-foot-0022.jpg,pressure-ulcer-images-a
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-b\undermining0005.jpg,pressure,,undermining0005.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\medetec_undermining0005.jpg,pressure-ulcer-images-b
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\P\86_0.jpg,pressure,train,86_0.jpg,307,3,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\azh_86_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-a\pressure-ulcer-on-foot-0042.jpg,pressure,,pressure-ulcer-on-foot-0042.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\medetec_pressure-ulcer-on-foot-0042.jpg,pressure-ulcer-images-a
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-b\superficial-pressure-ulcer0002.jpg,pressure,,superficial-pressure-ulcer0002.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\medetec_superficial-pressure-ulcer0002.jpg,pressure-ulcer-images-b
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\P\52_0.jpg,pressure,train,52_0.jpg,30,3,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\azh_52_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-a\pressure-ulcer-on-foot-0008.jpg,pressure,,pressure-ulcer-on-foot-0008.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\medetec_pressure-ulcer-on-foot-0008.jpg,pressure-ulcer-images-a
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-b\sloughy-presure-ulcer-0036.jpg,pressure,,sloughy-presure-ulcer-0036.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\medetec_sloughy-presure-ulcer-0036.jpg,pressure-ulcer-images-b
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\P\99_0.jpg,pressure,train,99_0.jpg,45,3,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\azh_99_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\P\81_2.jpg,pressure,test,81_2.jpg,313,3,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\azh_81_2.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\P\13_1.jpg,pressure,train,13_1.jpg,236,3,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\azh_13_1.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\P\75_2.jpg,pressure,test,75_2.jpg,448,3,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\azh_75_2.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-a\healing-pressure-ulcer-0021.jpg,pressure,,healing-pressure-ulcer-0021.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\medetec_healing-pressure-ulcer-0021.jpg,pressure-ulcer-images-a
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\P\18_0.jpg,pressure,test,18_0.jpg,311,3,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\azh_18_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-b\treating--pressure-ulcers008.jpg,pressure,,treating--pressure-ulcers008.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\medetec_treating--pressure-ulcers008.jpg,pressure-ulcer-images-b
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\P\72_0.jpg,pressure,train,72_0.jpg,306,3,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\azh_72_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\P\72_1.jpg,pressure,train,72_1.jpg,305,3,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\azh_72_1.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\P\9_0.jpg,pressure,train,9_0.jpg,83,3,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\azh_9_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-b\superficial-pressure-ulcer0008.jpg,pressure,,superficial-pressure-ulcer0008.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\medetec_superficial-pressure-ulcer0008.jpg,pressure-ulcer-images-b
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-b\superficial-pressure-ulcer0017.jpg,pressure,,superficial-pressure-ulcer0017.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\medetec_superficial-pressure-ulcer0017.jpg,pressure-ulcer-images-b
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\P\61_0.jpg,pressure,train,61_0.jpg,313,3,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\azh_61_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-a\pressure-ulcer-on-foot-0041.jpg,pressure,,pressure-ulcer-on-foot-0041.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\medetec_pressure-ulcer-on-foot-0041.jpg,pressure-ulcer-images-a
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-a\pressure-ulcer-on-foot-0020.jpg,pressure,,pressure-ulcer-on-foot-0020.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\medetec_pressure-ulcer-on-foot-0020.jpg,pressure-ulcer-images-a
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\P\38_0.jpg,pressure,train,38_0.jpg,305,3,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\azh_38_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\P\80_0.jpg,pressure,train,80_0.jpg,64,3,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\azh_80_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\P\57_0.jpg,pressure,train,57_0.jpg,67,3,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\azh_57_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\P\78_0.jpg,pressure,train,78_0.jpg,83,3,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\azh_78_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-b\treating--pressure-ulcers0007.jpg,pressure,,treating--pressure-ulcers0007.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\medetec_treating--pressure-ulcers0007.jpg,pressure-ulcer-images-b
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-b\undermining0017.jpg,pressure,,undermining0017.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\medetec_undermining0017.jpg,pressure-ulcer-images-b
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-b\undermining0016.jpg,pressure,,undermining0016.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\medetec_undermining0016.jpg,pressure-ulcer-images-b
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-a\sloughy-pressure-ulcer-0006.jpg,pressure,,sloughy-pressure-ulcer-0006.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\medetec_sloughy-pressure-ulcer-0006.jpg,pressure-ulcer-images-a
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-a\necrotic-pressure-ulcer-0010.jpg,pressure,,necrotic-pressure-ulcer-0010.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\medetec_necrotic-pressure-ulcer-0010.jpg,pressure-ulcer-images-a
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-a\pressure-ulcer-on-foot-0028.jpg,pressure,,pressure-ulcer-on-foot-0028.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\medetec_pressure-ulcer-on-foot-0028.jpg,pressure-ulcer-images-a
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\P\15_0.jpg,pressure,test,15_0.jpg,304,3,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\azh_15_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-a\pressure-ulcer-on-foot-0049.jpg,pressure,,pressure-ulcer-on-foot-0049.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\medetec_pressure-ulcer-on-foot-0049.jpg,pressure-ulcer-images-a
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\P\13_2.jpg,pressure,train,13_2.jpg,372,3,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\azh_13_2.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\P\54_0.jpg,pressure,train,54_0.jpg,306,3,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\azh_54_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\P\45_0.jpg,pressure,train,45_0.jpg,228,3,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\azh_45_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-a\pressure-ulcer-on-foot-0006.jpg,pressure,,pressure-ulcer-on-foot-0006.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\medetec_pressure-ulcer-on-foot-0006.jpg,pressure-ulcer-images-a
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-b\superficial-pressure-ulcer0006.jpg,pressure,,superficial-pressure-ulcer0006.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\medetec_superficial-pressure-ulcer0006.jpg,pressure-ulcer-images-b
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\P\48_3.jpg,pressure,train,48_3.jpg,74,3,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\azh_48_3.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-b\undermining0004.jpg,pressure,,undermining0004.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\medetec_undermining0004.jpg,pressure-ulcer-images-b
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-b\superficial-pressure-ulcer0013.jpg,pressure,,superficial-pressure-ulcer0013.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\medetec_superficial-pressure-ulcer0013.jpg,pressure-ulcer-images-b
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-b\sloughy-pressure-ulcer-0038.jpg,pressure,,sloughy-pressure-ulcer-0038.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\medetec_sloughy-pressure-ulcer-0038.jpg,pressure-ulcer-images-b
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-a\healing-pressure-ulcer-0017.jpg,pressure,,healing-pressure-ulcer-0017.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\medetec_healing-pressure-ulcer-0017.jpg,pressure-ulcer-images-a
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-a\healing0037.jpg,pressure,,healing0037.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\medetec_healing0037.jpg,pressure-ulcer-images-a
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-a\sloughy-pressure-ulcer-0005.jpg,pressure,,sloughy-pressure-ulcer-0005.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\medetec_sloughy-pressure-ulcer-0005.jpg,pressure-ulcer-images-a
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-a\sloughy-pressure-ulcer-0004.jpg,pressure,,sloughy-pressure-ulcer-0004.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\medetec_sloughy-pressure-ulcer-0004.jpg,pressure-ulcer-images-a
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-b\sloughy-presure-ulcer-0020.jpg,pressure,,sloughy-presure-ulcer-0020.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\medetec_sloughy-presure-ulcer-0020.jpg,pressure-ulcer-images-b
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-a\healing-pressure-ulcer-0001.jpg,pressure,,healing-pressure-ulcer-0001.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\medetec_healing-pressure-ulcer-0001.jpg,pressure-ulcer-images-a
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\pressure-ulcer-images-a\healing-pressure-ulcer-0022.jpg,pressure,,healing-pressure-ulcer-0022.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\pressure\medetec_healing-pressure-ulcer-0022.jpg,pressure-ulcer-images-a
